episode,step,temperature_C,pressure_Torr,precursor_flow_sccm,carrier_flow_sccm,rf_power_W,deposition_time_s,current_thickness_nm,film_uniformity_pct,defect_rate_pct,action,reward,next_thickness_nm,done
351,11,748.237,1.3412,64.502,132.078,100.932,8.113,43.282,95.857,1.337,decrease_rf_power,4.836,46.192,False
351,12,752.996,1.3767,66.532,133.301,104.816,7.915,46.192,96.364,1.582,increase_temperature,4.666,48.681,False
351,13,753.212,1.3493,66.009,135.682,102.543,8.019,48.681,96.878,1.348,increase_carrier_flow,8.378,51.102,False
351,14,752.023,1.3119,65.435,136.902,98.2,7.733,51.102,95.957,1.38,decrease_rf_power,7.272,53.522,False
351,15,752.277,1.3307,63.618,137.505,97.607,7.82,53.522,96.967,1.391,decrease_precursor_flow,10.255,55.889,False
351,16,755.106,1.3692,63.376,138.191,98.166,7.895,55.889,94.052,1.479,increase_temperature,4.713,57.86,False
351,17,757.167,1.3795,63.958,138.631,98.348,8.198,57.86,96.675,1.495,increase_temperature,10.922,59.874,False
351,18,757.097,1.4131,64.13,139.353,100.701,7.462,59.874,96.102,1.4,increase_rf_power,11.804,61.713,False
351,19,756.323,1.4214,63.15,139.735,98.737,7.239,61.713,96.579,1.609,decrease_rf_power,12.322,63.445,False
351,20,757.492,1.4083,63.658,140.892,98.487,6.957,63.445,95.778,1.518,increase_temperature,12.839,65.209,False
351,21,756.31,1.4512,64.972,141.446,101.035,6.916,65.209,95.906,1.547,increase_rf_power,14.345,66.952,False
351,22,755.043,1.4028,64.27,141.476,99.259,7.661,66.952,96.26,1.487,decrease_rf_power,17.392,69.051,False
351,23,755.626,1.4314,64.291,140.603,98.143,7.311,69.051,96.536,1.568,decrease_rf_power,19.224,70.841,False
351,24,757.288,1.4031,65.327,140.018,97.203,7.029,70.841,95.228,1.477,increase_temperature,19.284,72.5,False
351,25,756.345,1.4255,66.18,141.269,95.969,6.872,72.5,94.765,1.393,increase_carrier_flow,21.355,74.312,False
351,26,753.815,1.4327,66.125,139.368,96.349,7.061,74.312,96.821,1.534,decrease_temperature,27.327,76.441,False
351,27,755.639,1.4965,65.265,137.274,99.242,7.007,76.441,95.861,1.461,increase_rf_power,28.495,78.035,False
351,28,753.452,1.5133,64.68,135.029,99.354,6.892,78.035,95.845,1.442,decrease_carrier_flow,31.605,79.763,False
351,29,755.975,1.4852,65.794,135.102,101.85,6.9,79.763,96.196,1.662,increase_temperature,33.706,81.43,False
351,30,756.683,1.4538,66.029,136.746,104.798,6.79,81.43,95.053,1.647,increase_rf_power,34.895,83.044,False
351,31,758.257,1.4914,65.418,137.073,104.418,6.633,83.044,95.016,1.666,increase_temperature,37.917,84.473,False
351,32,760.235,1.5087,65.427,138.396,103.475,6.219,84.473,95.361,1.832,increase_temperature,40.245,85.673,False
351,33,761.83,1.5096,66.602,139.415,103.755,6.181,85.673,95.958,1.76,increase_temperature,44.908,86.789,False
351,34,759.231,1.5219,67.036,138.251,103.804,5.748,86.789,96.043,1.705,decrease_temperature,48.837,87.969,False
351,35,760.083,1.549,66.373,139.342,102.952,5.508,87.969,94.899,1.684,increase_carrier_flow,49.717,88.98,False
351,36,757.861,1.5709,66.766,140.06,102.397,4.884,88.98,95.736,1.588,decrease_temperature,55.199,89.934,False
351,37,759.515,1.5629,67.349,138.968,104.731,5.253,89.934,96.278,1.697,increase_rf_power,58.526,90.905,False
351,38,757.598,1.5671,67.813,136.406,103.001,5.335,90.905,94.58,1.718,decrease_carrier_flow,58.541,91.946,False
351,39,761.615,1.5837,67.67,135.646,105.285,5.192,91.946,95.871,1.789,increase_temperature,63.92,92.864,False
352,0,657.869,1.5041,43.132,106.007,113.783,11.691,3.847,96.134,1.308,observe,0.61,6.664,False
352,1,660.727,1.4851,41.755,105.979,110.041,11.67,6.664,95.37,1.17,decrease_rf_power,0.29,9.644,False
352,2,662.749,1.5212,43.037,107.706,110.71,11.192,9.644,96.479,1.0,increase_temperature,4.062,12.658,False
352,3,663.458,1.5182,43.127,106.505,108.649,11.248,12.658,96.476,1.077,decrease_rf_power,3.571,15.658,False
352,4,661.034,1.5003,43.903,107.523,104.297,11.248,15.658,98.215,1.089,decrease_rf_power,7.12,18.586,False
352,5,659.175,1.4791,45.188,104.853,101.558,11.269,18.586,97.262,0.952,decrease_rf_power,6.504,21.663,False
352,6,657.666,1.491,44.355,103.045,103.299,11.62,21.663,96.525,1.119,decrease_carrier_flow,3.864,24.498,False
352,7,659.174,1.5364,44.445,102.836,103.045,11.656,24.498,95.528,1.287,increase_temperature,0.756,27.079,False
352,8,662.801,1.5262,43.641,104.57,105.375,11.932,27.079,95.599,1.018,increase_temperature,3.324,30.112,False
352,9,661.791,1.5128,44.003,106.275,102.317,12.179,30.112,98.704,1.136,decrease_rf_power,8.98,33.492,False
352,10,661.78,1.5069,44.157,109.578,104.344,12.238,33.492,97.129,1.051,increase_carrier_flow,6.968,36.601,False
352,11,664.485,1.4999,42.319,107.522,102.615,12.213,36.601,96.526,1.229,increase_temperature,4.954,39.978,False
352,12,663.405,1.4827,42.34,106.888,103.048,11.91,39.978,95.515,1.035,decrease_temperature,5.253,43.316,False
352,13,662.482,1.4697,42.335,105.367,102.94,12.017,43.316,96.859,1.086,decrease_carrier_flow,8.376,46.612,False
352,14,662.195,1.46,45.013,105.338,100.226,11.927,46.612,95.357,1.075,decrease_rf_power,6.538,49.986,False
352,15,664.215,1.4722,45.113,106.64,99.048,11.18,49.986,96.736,1.08,increase_temperature,10.697,53.481,False
352,16,665.156,1.4723,45.259,107.44,98.162,11.397,53.481,97.136,1.059,increase_temperature,13.445,57.357,False
352,17,667.767,1.5004,45.137,104.831,95.814,11.461,57.357,96.321,1.039,increase_temperature,14.049,60.975,False
352,18,666.412,1.5332,44.4,104.851,94.92,11.342,60.975,95.053,1.062,decrease_temperature,13.68,64.308,False
352,19,668.008,1.5548,44.86,105.642,96.202,11.744,64.308,96.726,0.964,increase_temperature,20.682,67.793,False
352,20,667.497,1.5698,45.646,104.925,94.983,11.9,67.793,98.358,1.082,decrease_rf_power,26.651,71.368,False
352,21,666.415,1.5463,47.293,105.478,94.232,11.739,71.368,96.668,1.135,increase_precursor_flow,27.592,75.118,False
352,22,667.977,1.5394,49.046,105.479,93.12,12.168,75.118,96.629,1.063,increase_precursor_flow,34.474,79.234,False
352,23,670.221,1.5564,48.528,105.97,90.503,12.061,79.234,97.434,1.062,decrease_rf_power,43.825,83.172,False
352,24,667.525,1.5677,48.484,106.543,94.406,11.942,83.172,97.421,1.016,increase_rf_power,52.979,86.809,False
352,25,664.511,1.6116,48.768,108.031,93.391,11.536,86.809,97.02,1.177,decrease_temperature,59.865,89.873,False
352,26,663.674,1.6373,47.471,107.546,94.044,11.216,89.873,96.622,1.057,decrease_precursor_flow,69.884,92.732,False
352,27,661.689,1.6078,48.225,106.403,94.997,11.1,92.732,97.076,1.182,decrease_temperature,81.239,95.575,False
352,28,666.809,1.5976,48.408,106.725,96.076,10.983,95.575,98.426,1.014,increase_temperature,150.645,98.8,True
352,29,666.869,1.5743,46.818,105.309,92.883,10.631,98.8,96.103,0.986,decrease_rf_power,143.195,101.803,True
352,30,664.909,1.5496,49.16,104.089,91.499,10.751,101.803,95.674,0.974,increase_precursor_flow,78.09,104.905,False
352,31,664.611,1.5523,49.799,104.731,95.616,10.769,104.905,96.301,1.03,increase_rf_power,66.222,108.181,False
352,32,663.096,1.5221,51.618,102.845,100.195,11.119,108.181,96.023,1.019,increase_rf_power,54.376,111.72,False
352,33,661.122,1.5625,52.252,104.375,99.508,11.098,111.72,96.647,1.211,decrease_temperature,45.446,114.983,False
352,34,659.99,1.5966,51.346,103.56,98.804,10.977,114.983,95.405,1.126,decrease_temperature,37.473,117.744,False
352,35,658.514,1.5857,51.978,102.439,98.619,10.75,117.744,97.381,1.144,decrease_temperature,35.729,120.662,False
352,36,658.607,1.5429,51.316,104.696,97.13,10.704,120.662,97.21,1.125,increase_carrier_flow,31.047,123.413,False
352,37,656.385,1.5086,53.349,103.93,95.37,10.92,123.413,97.815,1.163,decrease_temperature,27.935,126.259,False
352,38,655.75,1.4866,53.332,102.808,94.835,10.593,126.259,96.42,1.22,decrease_carrier_flow,21.145,129.28,False
352,39,654.941,1.5255,53.098,103.739,94.472,10.822,129.28,96.424,1.238,increase_carrier_flow,18.185,132.044,False
353,0,743.281,1.2144,41.987,125.327,75.566,11.023,1.94,94.905,1.317,observe,-1.869,4.951,False
353,1,743.99,1.1893,42.406,125.28,74.507,11.058,4.951,96.444,1.246,decrease_rf_power,1.864,8.022,False
353,2,742.098,1.1668,41.933,125.858,76.035,11.19,8.022,96.53,1.273,decrease_temperature,1.9,10.785,False
353,3,743.277,1.1945,40.385,125.531,77.919,11.293,10.785,97.099,1.299,increase_rf_power,2.945,13.843,False
353,4,741.677,1.1735,41.269,126.505,78.596,11.282,13.843,96.407,1.251,decrease_temperature,2.112,17.044,False
353,5,744.093,1.1437,42.108,124.788,79.333,11.621,17.044,96.412,1.178,increase_temperature,2.844,20.204,False
353,6,742.002,1.1537,41.804,123.926,72.449,11.513,20.204,95.792,1.336,decrease_rf_power,0.584,23.365,False
353,7,741.109,1.1696,41.612,123.507,72.045,11.341,23.365,95.764,1.376,decrease_temperature,0.518,26.652,False
353,8,739.37,1.2095,43.994,124.108,73.359,11.314,26.652,95.814,1.165,increase_precursor_flow,2.682,30.192,False
353,9,740.256,1.1876,44.566,125.348,76.412,11.046,30.192,96.882,1.286,increase_rf_power,4.308,33.5,False
353,10,741.495,1.2059,43.634,125.276,75.724,11.27,33.5,96.745,1.288,increase_temperature,4.492,36.879,False
353,11,741.673,1.1971,43.802,126.072,78.146,11.625,36.879,97.301,1.303,increase_rf_power,6.076,40.39,False
353,12,738.597,1.2178,42.777,128.22,73.118,11.007,40.39,97.588,1.345,decrease_rf_power,7.216,43.997,False
353,13,741.423,1.1861,43.828,126.915,75.933,10.876,43.997,97.074,1.263,increase_temperature,7.735,47.212,False
353,14,742.43,1.169,43.104,126.515,73.239,11.079,47.212,95.307,1.437,decrease_rf_power,3.801,50.36,False
353,15,745.397,1.1678,42.587,128.403,71.024,11.561,50.36,97.044,1.459,increase_temperature,8.147,53.284,False
353,16,750.792,1.1876,44.54,127.699,68.664,11.499,53.284,96.161,1.486,increase_temperature,7.314,55.846,False
353,17,751.493,1.2078,43.269,127.494,67.624,11.569,55.846,96.969,1.557,decrease_precursor_flow,9.586,58.267,False
353,18,753.649,1.2019,44.168,126.717,65.218,11.974,58.267,95.959,1.502,decrease_rf_power,9.328,60.624,False
353,19,751.752,1.2425,45.203,125.404,63.376,12.037,60.624,95.429,1.485,decrease_temperature,10.084,63.158,False
353,20,751.359,1.2074,44.406,127.038,60.669,12.012,63.158,96.608,1.455,decrease_rf_power,14.673,65.725,False
353,21,749.653,1.2058,45.379,127.997,64.699,11.821,65.725,95.557,1.428,increase_rf_power,15.192,68.394,False
353,22,747.848,1.2161,43.657,129.814,64.308,11.941,68.394,95.375,1.429,increase_carrier_flow,17.58,71.078,False
353,23,746.813,1.2025,43.643,128.959,65.964,12.18,71.078,96.181,1.426,increase_rf_power,23.038,74.247,False
353,24,747.029,1.2131,42.936,130.231,67.766,11.678,74.247,96.213,1.371,increase_rf_power,27.953,77.245,False
353,25,745.109,1.219,42.124,128.869,66.777,11.83,77.245,95.406,1.552,decrease_temperature,29.837,80.162,False
353,26,746.108,1.1977,42.345,129.086,66.778,11.844,80.162,96.328,1.437,increase_temperature,38.345,83.032,False
353,27,746.531,1.209,42.304,130.202,70.128,11.769,83.032,95.11,1.479,increase_rf_power,42.153,85.836,False
353,28,746.254,1.1807,41.784,130.891,72.133,11.939,85.836,96.58,1.42,increase_rf_power,53.49,88.734,False
353,29,746.701,1.1613,42.881,131.938,71.249,12.276,88.734,95.491,1.322,increase_precursor_flow,61.3,91.607,False
353,30,745.933,1.1436,43.846,132.159,70.607,12.41,91.607,96.955,1.398,increase_precursor_flow,76.011,94.856,False
353,31,745.958,1.1186,44.058,132.58,69.262,12.43,94.856,96.237,1.403,decrease_rf_power,88.732,97.972,False
353,32,746.408,1.1056,44.844,133.332,71.995,12.468,97.972,95.049,1.469,increase_rf_power,140.351,101.137,True
353,33,746.579,1.0998,45.666,134.481,71.05,12.57,101.137,96.805,1.322,increase_carrier_flow,79.624,104.363,False
353,34,749.234,1.1261,45.28,133.708,72.049,12.172,104.363,96.155,1.48,increase_temperature,65.417,107.269,False
353,35,747.927,1.1868,45.469,135.486,73.125,12.431,107.269,97.358,1.428,increase_carrier_flow,57.932,110.274,False
353,36,748.854,1.2018,45.944,135.777,72.579,12.11,110.274,95.43,1.48,increase_temperature,44.595,113.441,False
353,37,749.813,1.1857,46.674,135.187,77.276,12.097,113.441,95.926,1.302,increase_rf_power,39.586,116.509,False
353,38,749.731,1.2244,45.167,134.329,77.181,11.837,116.509,96.84,1.341,decrease_precursor_flow,35.549,119.224,False
353,39,748.26,1.2103,44.99,135.039,74.401,11.776,119.224,95.294,1.349,decrease_rf_power,27.36,122.079,False
354,0,715.457,1.302,38.978,139.358,79.442,12.907,7.639,95.431,0.848,observe,2.944,13.031,False
354,1,718.264,1.2608,39.934,138.349,79.36,12.432,13.031,96.542,1.02,increase_temperature,4.135,18.385,False
354,2,719.115,1.2162,40.044,138.716,75.96,11.8,18.385,96.444,0.89,decrease_rf_power,5.393,23.067,False
354,3,720.968,1.2483,40.754,139.875,78.769,11.912,23.067,94.917,0.875,increase_rf_power,2.892,28.164,False
354,4,718.798,1.2785,39.764,138.35,77.865,12.347,28.164,96.154,0.943,decrease_temperature,5.419,33.635,False
354,5,718.654,1.2923,37.813,140.081,77.796,12.182,33.635,96.402,1.05,decrease_precursor_flow,5.83,38.361,False
354,6,721.32,1.2745,38.505,138.869,76.058,12.144,38.361,96.485,1.002,increase_temperature,7.388,43.174,False
354,7,718.429,1.289,40.618,139.771,78.985,12.341,43.174,95.306,0.824,increase_rf_power,7.928,48.625,False
354,8,720.819,1.3107,40.321,140.081,81.391,12.439,48.625,96.043,1.011,increase_rf_power,9.857,53.916,False
354,9,721.481,1.2871,42.276,143.185,80.097,12.327,53.916,96.182,0.913,increase_carrier_flow,13.665,59.354,False
354,10,724.247,1.257,41.696,143.194,80.443,12.759,59.354,95.801,0.992,increase_temperature,15.889,64.787,False
354,11,723.064,1.2925,41.327,141.726,83.196,12.216,64.787,94.52,0.974,increase_rf_power,18.026,69.735,False
354,12,721.196,1.3251,42.457,140.905,88.693,11.941,69.735,96.125,0.862,increase_rf_power,28.104,74.712,False
354,13,722.64,1.3646,42.601,140.409,88.556,12.161,74.712,95.973,1.038,increase_temperature,33.977,79.578,False
354,14,721.018,1.3341,44.281,141.028,91.675,11.696,79.578,94.153,0.801,increase_rf_power,43.955,85.144,False
354,15,724.462,1.3677,45.152,143.486,91.399,11.341,85.144,95.61,0.849,increase_temperature,59.826,89.914,False
354,16,721.567,1.3902,43.303,142.881,89.701,11.233,89.914,97.524,0.823,decrease_temperature,80.801,94.586,False
354,17,719.283,1.4012,43.198,142.662,88.843,11.123,94.586,95.871,0.887,decrease_temperature,149.43,99.351,True
354,18,724.027,1.3852,43.075,143.422,90.925,11.287,99.351,95.243,0.775,increase_temperature,83.724,103.763,False
354,19,725.526,1.3747,42.369,142.837,92.337,11.769,103.763,95.693,0.942,increase_temperature,65.256,108.267,False
354,20,726.148,1.3616,43.067,143.353,89.846,11.7,108.267,97.065,0.95,decrease_rf_power,53.088,113.096,False
354,21,731.208,1.3702,43.396,142.909,89.39,11.851,113.096,96.835,1.086,increase_temperature,41.483,117.286,False
354,22,728.39,1.3328,43.109,145.567,94.03,10.683,117.286,96.492,0.855,increase_rf_power,34.815,121.506,False
354,23,728.069,1.3158,42.888,145.305,91.261,10.613,121.506,96.902,0.959,decrease_rf_power,28.581,125.658,False
354,24,729.643,1.3276,44.28,144.85,93.56,10.636,125.658,96.759,0.865,increase_rf_power,23.811,130.072,False
354,25,729.523,1.3226,43.459,144.149,88.333,10.459,130.0,96.753,0.949,decrease_rf_power,19.357,134.134,False
354,26,730.255,1.3543,42.724,141.962,88.384,10.86,130.0,96.195,1.081,decrease_carrier_flow,17.108,134.157,False
354,27,730.216,1.4039,43.272,139.638,87.41,10.883,130.0,96.479,0.996,decrease_carrier_flow,18.704,133.738,False
354,28,731.529,1.3786,43.008,141.453,87.653,10.952,130.0,96.07,1.011,increase_carrier_flow,17.763,133.729,False
354,29,731.257,1.4372,43.71,141.894,86.627,10.792,130.0,96.621,1.075,decrease_rf_power,18.419,133.676,False
354,30,729.933,1.441,44.44,143.742,89.386,10.671,130.0,95.442,0.914,increase_rf_power,17.582,133.431,False
354,31,730.3,1.4153,43.727,143.18,97.284,11.139,130.0,97.781,0.967,increase_rf_power,21.328,133.941,False
354,32,728.827,1.4264,42.777,140.237,92.088,11.475,130.0,95.623,1.016,decrease_rf_power,16.477,134.056,False
354,33,725.846,1.399,43.218,143.055,88.727,11.141,130.0,96.778,0.972,decrease_rf_power,18.996,134.29,False
354,34,724.913,1.3951,43.433,145.664,90.932,10.891,130.0,96.817,0.806,increase_carrier_flow,20.582,134.109,False
354,35,725.735,1.4135,44.466,144.014,92.948,11.218,130.0,95.82,0.899,increase_rf_power,17.555,134.406,False
354,36,725.918,1.437,44.529,144.47,94.637,11.166,130.0,95.837,0.897,increase_rf_power,17.673,134.331,False
354,37,725.496,1.4338,43.416,144.416,92.921,11.136,130.0,97.608,0.868,decrease_rf_power,21.522,134.246,False
354,38,723.971,1.4289,42.467,141.225,92.089,11.099,130.0,96.231,0.843,decrease_carrier_flow,18.948,134.271,False
354,39,724.59,1.4175,41.909,142.123,91.767,11.492,130.0,97.608,0.959,increase_carrier_flow,20.788,134.191,False
355,0,739.295,0.9112,60.218,94.666,78.402,9.075,6.429,97.553,1.286,observe,4.118,9.727,False
355,1,740.875,0.8949,60.619,96.292,77.157,9.803,9.727,95.719,1.163,increase_carrier_flow,1.464,13.084,False
355,2,741.018,0.9325,60.995,97.313,76.812,9.782,13.084,95.709,1.381,increase_carrier_flow,-0.125,16.536,False
355,3,740.841,0.9458,60.907,98.839,82.174,9.662,16.536,96.64,1.293,increase_rf_power,2.682,20.278,False
355,4,743.723,0.9619,61.663,95.384,83.832,9.646,20.278,96.553,1.412,decrease_carrier_flow,1.803,23.693,False
355,5,744.696,0.982,61.404,98.017,85.401,9.427,23.693,95.499,1.438,increase_carrier_flow,-0.188,26.998,False
355,6,742.67,0.978,61.112,99.259,83.487,9.557,26.998,96.971,1.348,decrease_temperature,3.809,30.298,False
355,7,741.888,0.9833,61.403,98.531,87.506,9.877,30.298,96.378,1.286,increase_rf_power,3.516,33.813,False
355,8,736.452,0.9872,60.631,98.334,88.443,10.1,33.813,94.885,1.189,decrease_temperature,1.972,38.217,False
355,9,732.924,0.9607,62.547,98.537,84.042,10.048,38.217,95.905,1.032,decrease_rf_power,6.317,43.246,False
355,10,732.759,1.016,62.091,100.877,83.987,10.776,43.246,96.245,1.218,increase_carrier_flow,6.85,48.49,False
355,11,731.496,1.0062,61.957,103.446,79.313,10.42,48.49,96.388,1.098,decrease_rf_power,10.156,53.903,False
355,12,732.551,1.0041,61.366,102.034,78.375,9.751,53.903,97.006,1.256,decrease_carrier_flow,12.439,58.438,False
355,13,731.671,0.9695,60.816,98.506,79.372,9.902,58.438,96.948,1.246,decrease_carrier_flow,15.35,63.151,False
355,14,731.763,0.9563,60.235,98.351,81.175,9.605,63.151,95.555,1.203,increase_rf_power,16.526,67.543,False
355,15,730.29,1.0029,59.882,98.626,77.906,9.75,67.543,95.688,1.14,decrease_rf_power,22.406,72.428,False
355,16,728.33,0.9974,60.773,101.633,79.731,9.374,72.428,96.899,0.865,increase_carrier_flow,33.631,77.19,False
355,17,728.952,1.0016,62.903,101.631,83.437,9.298,77.19,96.633,1.254,increase_rf_power,39.073,82.218,False
355,18,731.755,0.9903,61.365,102.948,87.731,8.839,82.218,95.952,1.229,increase_rf_power,48.719,86.779,False
355,19,731.682,1.0222,61.791,104.576,86.899,8.431,86.779,97.356,1.089,increase_carrier_flow,66.037,91.192,False
355,20,732.553,1.0084,60.385,105.14,88.52,8.318,91.192,96.085,1.208,increase_rf_power,78.53,95.359,False
355,21,730.333,1.0203,60.497,106.634,89.564,8.45,95.359,97.127,0.96,decrease_temperature,153.408,99.655,True
355,22,725.628,1.0701,58.831,109.337,87.778,8.902,99.655,96.831,0.946,decrease_temperature,81.056,104.87,False
355,23,724.277,1.0712,59.171,112.565,83.268,8.86,104.87,95.863,1.064,decrease_rf_power,59.112,110.048,False
355,24,726.85,1.0927,58.768,113.901,82.937,8.748,110.048,96.409,1.083,increase_temperature,46.364,114.975,False
355,25,728.711,1.1207,58.039,114.808,82.25,9.389,114.975,96.861,1.024,increase_temperature,37.582,119.709,False
355,26,728.807,1.0891,57.299,112.748,78.718,9.29,119.709,97.305,1.009,decrease_rf_power,30.33,124.823,False
355,27,728.53,1.0603,54.656,112.829,78.199,9.238,124.823,96.394,1.077,decrease_precursor_flow,22.555,129.182,False
355,28,726.339,1.0627,52.932,115.704,80.119,9.044,129.182,97.376,1.034,increase_carrier_flow,20.649,133.523,False
355,29,725.255,1.049,52.334,116.804,79.441,9.207,130.0,96.509,0.837,increase_carrier_flow,19.636,134.517,False
355,30,727.369,1.0526,52.532,116.783,76.347,9.087,130.0,96.325,1.036,decrease_rf_power,17.895,134.27,False
355,31,727.118,1.0182,50.691,117.39,74.358,8.999,130.0,97.384,0.898,decrease_rf_power,21.515,133.816,False
355,32,728.95,0.983,51.261,117.153,74.581,9.085,130.0,97.062,1.02,increase_temperature,19.948,133.732,False
355,33,726.534,0.9712,50.832,117.498,71.728,9.362,130.0,96.331,1.078,decrease_rf_power,17.668,134.111,False
355,34,730.727,0.9752,49.573,117.005,70.105,9.43,130.0,95.229,1.222,increase_temperature,14.634,133.712,False
355,35,731.231,0.9928,50.005,116.058,71.31,9.737,130.0,97.332,1.064,increase_rf_power,19.882,133.914,False
355,36,733.885,1.0193,50.932,114.289,69.99,9.781,130.0,95.506,1.075,increase_temperature,16.229,133.813,False
355,37,734.104,0.9927,50.556,114.123,64.948,9.85,130.0,95.286,1.165,decrease_rf_power,15.311,133.516,False
355,38,735.619,0.9835,50.54,114.494,60.17,10.268,130.0,96.49,1.331,decrease_rf_power,16.318,133.53,False
355,39,735.405,0.9824,52.796,112.304,61.659,9.951,130.0,96.267,1.18,increase_precursor_flow,16.964,133.722,False
356,0,731.872,1.4582,35.64,114.676,87.471,6.482,2.127,97.242,1.234,observe,4.117,3.776,False
356,1,730.687,1.4709,35.98,112.341,87.274,6.579,3.776,96.523,1.29,decrease_carrier_flow,2.27,5.665,False
356,2,730.157,1.4657,34.346,112.271,86.322,6.415,5.665,95.729,1.098,decrease_precursor_flow,2.289,7.324,False
356,3,730.202,1.4815,35.731,112.853,82.395,6.51,7.324,96.512,1.288,decrease_rf_power,2.382,9.136,False
356,4,729.558,1.4673,35.205,113.641,80.139,6.422,9.136,97.188,1.132,decrease_rf_power,5.064,10.887,False
356,5,732.416,1.5047,34.146,112.938,78.737,6.126,10.887,96.715,1.291,increase_temperature,2.947,12.327,False
356,6,732.318,1.5449,33.637,113.148,78.499,5.915,12.327,96.257,1.433,decrease_precursor_flow,0.987,13.57,False
356,7,733.222,1.5196,32.948,113.449,76.874,6.017,13.57,95.735,1.157,decrease_rf_power,2.193,14.888,False
356,8,733.151,1.5446,33.361,115.798,78.817,5.87,14.888,95.787,1.288,increase_carrier_flow,1.334,16.101,False
356,9,733.556,1.516,32.633,115.335,78.868,6.108,16.101,94.495,1.406,decrease_precursor_flow,-2.157,17.385,False
356,10,733.034,1.5104,33.405,116.986,79.915,6.116,17.385,95.304,1.318,increase_carrier_flow,0.239,18.741,False
356,11,730.686,1.5095,35.307,114.867,80.969,5.998,18.741,95.845,1.233,decrease_temperature,2.118,20.197,False
356,12,735.315,1.5301,35.931,114.084,78.324,5.776,20.197,95.715,1.347,increase_temperature,1.068,21.529,False
356,13,735.41,1.5338,35.828,114.851,76.495,5.968,21.529,96.033,1.32,decrease_rf_power,1.992,22.918,False
356,14,735.12,1.553,34.639,116.702,76.801,6.081,22.918,95.925,1.287,increase_carrier_flow,2.126,24.163,False
356,15,733.327,1.522,33.23,118.56,76.437,6.197,24.163,95.981,1.395,increase_carrier_flow,1.47,25.516,False
356,16,736.025,1.5254,32.56,120.369,72.843,6.395,25.516,96.154,1.337,decrease_rf_power,2.367,26.771,False
356,17,737.404,1.5179,32.018,122.696,75.411,6.536,26.771,95.127,1.371,increase_rf_power,0.139,28.02,False
356,18,738.487,1.4891,33.128,124.571,78.07,6.722,28.02,95.149,1.513,increase_rf_power,-0.84,29.324,False
356,19,739.266,1.5077,34.4,127.655,76.069,7.106,29.324,95.484,1.333,increase_carrier_flow,1.357,30.645,False
356,20,740.318,1.5524,33.693,125.101,73.635,6.745,30.645,95.956,1.516,decrease_carrier_flow,1.021,31.716,False
356,21,739.14,1.5643,34.352,127.466,74.401,6.435,31.716,94.888,1.484,increase_carrier_flow,-0.659,32.902,False
356,22,742.45,1.5704,35.078,125.218,77.78,5.63,32.902,97.157,1.459,increase_rf_power,4.337,33.904,False
356,23,741.545,1.5671,36.254,122.868,77.265,5.735,33.904,95.092,1.503,decrease_carrier_flow,0.003,34.985,False
356,24,742.094,1.5925,37.203,121.921,84.957,6.191,34.985,95.491,1.46,increase_rf_power,1.237,36.03,False
356,25,741.141,1.5892,38.931,123.647,84.11,6.125,36.03,96.331,1.197,increase_precursor_flow,5.208,37.107,False
356,26,739.076,1.5591,39.967,124.157,85.631,5.707,37.107,96.163,1.196,decrease_temperature,5.17,38.403,False
356,27,738.25,1.6032,39.236,124.684,85.798,5.504,38.403,96.4,1.292,decrease_temperature,5.111,39.533,False
356,28,737.92,1.5789,37.637,125.967,84.128,5.646,39.533,96.051,1.482,decrease_rf_power,3.105,40.692,False
356,29,735.274,1.5725,37.602,126.779,83.833,5.418,40.692,95.767,1.178,decrease_temperature,5.245,41.817,False
356,30,736.835,1.5377,37.818,129.087,86.88,5.502,41.817,96.653,1.402,increase_rf_power,5.495,43.052,False
356,31,734.885,1.5027,36.768,128.333,86.274,6.027,43.052,95.767,1.372,decrease_temperature,4.244,44.522,False
356,32,734.594,1.525,35.842,130.214,85.752,5.941,44.522,95.565,1.147,increase_carrier_flow,5.984,45.8,False
356,33,734.964,1.5001,34.161,131.093,83.873,5.701,45.8,95.429,1.368,decrease_rf_power,4.383,47.193,False
356,34,732.551,1.5074,34.756,128.376,80.534,6.058,47.193,95.939,1.352,decrease_rf_power,5.904,48.604,False
356,35,735.149,1.4916,34.729,127.582,80.02,5.867,48.604,97.262,1.271,increase_temperature,9.669,49.921,False
356,36,729.735,1.4849,32.943,128.07,79.532,6.499,49.921,94.357,1.133,decrease_temperature,5.455,51.565,False
356,37,729.088,1.4909,33.859,128.912,80.811,6.343,51.565,96.14,1.233,increase_rf_power,8.87,53.152,False
356,38,729.989,1.4685,33.789,130.355,79.285,6.491,53.152,95.817,1.28,decrease_rf_power,8.519,54.754,False
356,39,731.609,1.4465,30.663,132.389,82.454,5.903,54.754,95.873,1.375,increase_rf_power,8.607,56.145,False
357,0,724.844,1.2956,62.971,86.277,74.535,6.681,5.781,96.038,1.121,observe,2.777,9.982,False
357,1,723.382,1.2729,62.119,85.076,73.0,7.047,9.982,96.46,1.007,decrease_rf_power,4.657,14.188,False
357,2,724.185,1.2718,61.5,82.968,73.958,6.751,14.188,94.979,0.996,decrease_carrier_flow,2.046,18.27,False
357,3,719.803,1.2462,61.024,84.942,77.524,7.053,18.27,96.428,0.882,decrease_temperature,6.12,22.869,False
